"","filename","act","act_number","docTitle","index","scene","scene_number","speaker","speaker_stage","spoke","stage","title","type","year"
"252","Den_Vaegelsindede_1723_mod.jsonl","Fjerde akt",4,"Den vægelsindede Komedie",2,"Scene 1",1,"Torben",NA,"Drolen fare efter den der skal tale et ord herefter mere. I må gøre det lige så galt som I vil. Vær og bliv nar længe nok. I har selv skam deraf. Når hun er hjemme og venter ingen fremmede, så pudser hun sig undertiden op som en majbrud, men nu hun skal ud i byen til et sted hvor der er en hob fremmede, vil hun ud i sin flasketrøje. Om permission, messiørs, må jeg ikke tænde min lygte ... serviteur.",NA,"Den vægelsindede",4,"(1723)"
"253","Den_Vaegelsindede_1723_mod.jsonl","Fjerde akt",4,"Den vægelsindede Komedie",2,"Scene 2",2,"Sparenborg",NA,"Satiriske romaner, komedier, cinqville, te og kaffe hver dag, railleri, forlibte viser. Den rekommendation var jo god nok. Hun behøvede ikke så mange kvaliteter, en af dem alene var tilstrækkelig til at indplante mig afsky for sådant menneske; thi om et fruentimmer var skikkelig og efter mit sind i alle måder, men brugte kun snustobak alene, så gav jeg hende straks afsked. Denne fattedes intet andet for at gøre alting fuldkommen end at hun også skulle have taget mig ud på gaden at danse med mig, eller anmodet mig selv om kærlighed, og måske om jeg havde blevet der lidt længere, så havde det også sket.",NA,"Den vægelsindede",4,"(1723)"
"254","Den_Vaegelsindede_1723_mod.jsonl","Fjerde akt",4,"Den vægelsindede Komedie",2,"Scene 3",3,"Sparenborg",NA,"Du skal vide hvordan jeg blev narret, Christoffer.",NA,"Den vægelsindede",4,"(1723)"
"255","Den_Vaegelsindede_1723_mod.jsonl","Fjerde akt",4,"Den vægelsindede Komedie",1,"Scene 4",4,"Christoffer",NA,"Så går det i verden, så går det: Qui nescit simulare, nescit regnare. Min herre er for åbenhjertet, han siger for rent sin mening. Den nye verden forstår sig ikke på sådant. Det hedder nu: Mundus vult decipi, det er: Man må ikke alletider sige lige sin mening. Der er óg en anden latinsk frase derpå i Collequie Stephani, som jeg lærte i latinskolen; lad mig se, det er vist: Omnia conando docilis solertia vincit, det er: Man kan nægte og afslå en ting i gode og høflige terminos. Havde min herre studeret som jeg, havde han også taget de regler i agt. Tro mig, de gamle latinere, som Colloquie Stephani og Orbes Pictus, har ingen gække været. Jeg ville ikke miste for 4 rigsdaler det lidet latin jeg kan.",NA,"Den vægelsindede",4,"(1723)"
"256","Den_Vaegelsindede_1723_mod.jsonl","Fjerde akt",4,"Den vægelsindede Komedie",2,"Scene 5",5,"Apicius",NA,"Det er vist Sparenborgs Christoffer. Hør, Christoffer!",NA,"Den vægelsindede",4,"(1723)"
"257","Den_Vaegelsindede_1723_mod.jsonl","Fjerde akt",4,"Den vægelsindede Komedie",2,"Scene 6",6,"Sparenborg",NA,"Christoffer, hvad er på færde?",NA,"Den vægelsindede",4,"(1723)"
"258","Den_Vaegelsindede_1723_mod.jsonl","Fjerde akt",4,"Den vægelsindede Komedie",2,"Scene 7",7,"Torben",NA,"Messieurs, I kender mig måske nok ikke igen. Jeg er Torben hos Lucretia. Jeg tør sværge på at ingen af jer kendte mig førend I hørte mig tale, thi for en time siden var jeg et svin, og nu er jeg blevet lakaj. Om en time bli’r jeg nok forvandlet til et svin igen. Nu skal I straks få se madamen i en anden skik, thi for en time da hun skulle besøge fornemme fremmede, gik hun til fods i sin flaskede trøje, men nu hun skal hen og tale med en kone som har været amme hos hende tilforn, la’r hun sig bære i portechaise. Se, der er hun.",NA,"Den vægelsindede",4,"(1723)"
"259","Den_Vaegelsindede_1723_mod.jsonl","Fjerde akt",4,"Den vægelsindede Komedie",2,"Scene 8",8,"Kavaleren",NA,"Ak, det smerter mig at jeg har været så længe her i byen og ikke set den charmante dame tilforn. Kan noget menneske være behageligere i selskab end den Lucretia? Alt det som var på hende, levede. Jeg har nu omgåedes med fruentimmer her i byen så meget som nogen anden, men jeg har altid stået karl førend nu.",NA,"Den vægelsindede",4,"(1723)"
"260","Den_Vaegelsindede_1723_mod.jsonl","Femte akt",5,"Den vægelsindede Komedie",2,"Scene 1",1,"Apicius",NA,"Han fik ma foi en hob dygtige ørefigner. Jeg kan føle det på mine hænder, som svier endnu deraf.",NA,"Den vægelsindede",4,"(1723)"
"261","Den_Vaegelsindede_1723_mod.jsonl","Femte akt",5,"Den vægelsindede Komedie",2,"Scene 2",2,"Terentia",NA,"Hvor forlibt den gode Sparenborg blev da han hørte den madame beskrives. Hun er óg på et hår efter hans sind, thi jeg har ikke kendt nogen ung kone så menagerlig, stille og indgetogen som hun. Jeg tror nok der bliver et parti imellem dem. Se her, monfrere, hvad bestiller du her?",NA,"Den vægelsindede",4,"(1723)"
"262","Den_Vaegelsindede_1723_mod.jsonl","Femte akt",5,"Den vægelsindede Komedie",2,"Scene 3",3,"Sparenborg",NA,"Jeg tror nok han har fået mit kartel, er der nu en ærlig blodsdråbe i ham, så møder han mig til bestemte tid.",NA,"Den vægelsindede",4,"(1723)"
"263","Den_Vaegelsindede_1723_mod.jsonl","Femte akt",5,"Den vægelsindede Komedie",2,"Scene 4",4,"Torben",NA,"En stakkels tjener her i København er ligesom et plovbæst, besynderlig hvo der har sådan underligt herskab som jeg.",NA,"Den vægelsindede",4,"(1723)"
"264","Den_Vaegelsindede_1723_mod.jsonl","Femte akt",5,"Den vægelsindede Komedie",2,"Scene 5",5,"Kavaleren",NA,"Potz slapperment, hvilket eventyr var dette! Jeg ved ikke enten jeg drømmer, eller jeg er vågen. Hun ta’r med venlig mine mod mit tilbud, berammer tiden, jeg lejer musikanterne, kommer til bestemte tid i forhåbning at rekommandere mig ved sådan artighed, men i steden for at få et kys eller i det ringeste tak for sådan høflighed får jeg skældsord og vand over hovedet. Hvorudover, såsom ulykken aldrig er ene, jeg kommer i klammeri med musikanterne, får hug af dem, bli’r trækket til rådhuset af vægterne så at jeg må løse mig med penge både fra de første og de sidste.",NA,"Den vægelsindede",4,"(1723)"
"265","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",2,"Scene 1",1,"Helene",NA,"Tal aldrig derom, min kære jomfru, vi er lige vel faren begge, hvorvel vore opvartere er af stridige humeurs, så at jeg ved ikke hvo af os mest er at beklage.",NA,"Den vægelsindede",4,"(1731)"
"266","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",1,"Scene 2",2,"Helene",NA,"Madame Leonore har min tro ikke uret deri. Jeg håber at monsieur Apicius, når han får denne underlige kones lader at se, jo skal få afsmag for hendes artighed og med latter siden fortælle mig hans tanke derover, hvilket skal kunne give mig den bedste anledning at afmale hans eget portræt og vise hvor hæsligt det er. Det må i det ringeste komme an på et forsøg. Men der ser jeg den underlige kones tjener. Jeg må give mig lidt i snak med ham. Hør, min ven, har I længe tjent her i huset?",NA,"Den vægelsindede",4,"(1731)"
"267","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",2,"Scene 3",3,"Henrik",NA,"Ungefær i 3 år.",NA,"Den vægelsindede",4,"(1731)"
"268","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",2,"Scene 4",4,"Henrik",NA,"Dersom denne jomfru kom nu i formiddag til os, skulle hun ikke mere kende min madame, så ond og traurig er hun nu – medmindre hun har fået andet sind siden jeg gik ud.",NA,"Den vægelsindede",4,"(1731)"
"269","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",1,"Scene 5",5,"Henrik",NA,"Dersom jeg ville daglig øve mig i at forsvare min madame, kunne jeg med tiden blive en stor prokurator, hvis hoveddygtighed består nu i at rose en ting, nu igen at forsvare det som er lige tvært imod den samme. Jeg behøver intet andet urværk end min madames sind, thi når hun 8 eller 9 gange om morgenen har været vekselvis from, arrig, gudfrygtig, ugudelig, verdslig, gejstlig, ødsel, sparsom, åbenmundet, tavs, ydmyg, hovmodig, så ved jeg det er ikke langt fra middag. Og når hun om eftermiddagen har spillet lige så længe bold med hendes sind, ved jeg ungefær at det er aften. Da hun viste mig i byen, talte hun om lut ter husholdning, sukkede over tidernes vanskelighed og skikkede mig efter denne rugsimle, hvoraf hun vil æde den halve del til frokost.",NA,"Den vægelsindede",4,"(1731)"
"270","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",2,"Scene 6",6,"Petronius",NA,"Hør, Henrik, hvem skal have den simle?",NA,"Den vægelsindede",4,"(1731)"
"271","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",2,"Scene 7",7,"Pernille",NA,"Ligesom hun skulle gå til bryllup.",NA,"Den vægelsindede",4,"(1731)"
"272","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",2,"Scene 8",8,"Lucretia",NA,"Henrik, hent mig en portechaise. Jeg vil ud.",NA,"Den vægelsindede",4,"(1731)"
"273","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",1,"Scene 1",1,"Eraste",NA,"Det er nogle forstyrrede moder i denne by når man vil anse dem med rette øjne. Det synes vel en høflighed af en mand at han tilbyder mig sin tjener for at lyse mig og sin vogn for at køre mig hjem. Men når man grunder nøje derpå, så falder det således ud: “Monsieur, vil I ikke være af den godhed at give min tjener 8 skilling for det at I var her?” Hvortil jeg svarer: “Nej, så min tro vil jeg ikke!” Hvorpå han siger: “I skal såmænd ikke komme af mit hus, førend I giver min tjener 8 skilling”, og holder mig så længe indtil jeg må bekvemme mig dertil.",NA,"Den vægelsindede",4,"(1731)"
"274","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",1,"Scene 2",2,"Apicius",NA,"Det var pardieu billigt nok. Lad mig se. En hønsekødssuppe med boller, en kalkunsk hane, et fad karper, et fad karusser, en mandeltærte foruden adskillige små biretter for en rigsdaler pro persona. Man kan jo aldrig anvende sine penge bedre. Det var óg en herlig rødvin vi havde, så pur, så syver som man kan få den i Bordeaux. Den rhinske vin derimod syntes mig ikke så vel om. Jeg kunne straks smage hvor man havde hentet den. Jeg vil ikke rose mig selv, men det kan jeg sige at så snart jeg får en vin på min tunge, skal jeg ungefær sige om den er fra Abesteen, Bech, Soel, Fabricius eller Biil. Jeg hører ellers at man skulle have fået en skøn vin i De 3 Rømere. Der vil jeg hen for at prøve den.",NA,"Den vægelsindede",4,"(1731)"
"275","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 3",3,"Apicius",NA,"Nu, hvor går det, lille jomfru? Man ser hende så sjældent. Hvad godt nyt? Hvor mange barselsstuer har hun været i denne uge?",NA,"Den vægelsindede",4,"(1731)"
"276","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 4",4,"Apicius",NA,"Så snart som boden bliver åben, skal jeg derind. Men der ser jeg Espen komme meget belejligt. Hør, Espen, har du nogen kundskab i dette hus?",NA,"Den vægelsindede",4,"(1731)"
"277","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 5",5,"Pernille",NA,"Henrik, madamen kommer. Jeg må åbne boden. Se der er hun. Hun gik ud til fods og kommer tilbage i en portechaise. Det er en original af en kone.",NA,"Den vægelsindede",4,"(1731)"
"278","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 6",6,"Eraste",NA,"Jeg længes efter at se den dame som jomfru Leonore har beskrevet for mig. Jeg har længe ledt efter et fruentimmer af den karakter, men forgæves, thi de fleste af vore fruentimmer er så ilde opdraget og så hengivne til vellyst, til spil og føjten, så at gifte sig her i byen er at komme i verden op til ørene og siden at gå med bettelstaven. Men jeg ser at boden er åben. Jeg må derind.",NA,"Den vægelsindede",4,"(1731)"
"279","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",1,"Scene 7",7,"Lucretia",NA,"Jeg har aldrig set sådan urimelig karl som denne. Han kommer her og skælder mig huden fuld i mit eget hus. Jeg burde have ladet ham prygle på dør på det han en anden gang kunne have des mere respekt for fruentimmer. Det synes at den lumpne karl var alene hidkommet for at udøse sin galde på mig. Ak, hvor slet er dog ikke dens vilkår som må altid holde sine døre åbne og underkaste sig al slags folks grovhed. Jeg ville ønske at jeg var indesluttet i et kloster, thi jeg finder kun liden fornøjelse i verden. Snart er man ikke i godt humør førend der kommer et eller andet ondt menneske som bringer en deraf igen.",NA,"Den vægelsindede",4,"(1731)"
"280","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 8",8,"Apicius",NA,"Ak, charmante madam, det er en dobbelt avantage at købslå med Dem.",NA,"Den vægelsindede",4,"(1731)"
"281","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 9",9,"Apicius",NA,"Nu denne gang blev jeg ma foi artigt pudset. Kan jeg spille mademoiselle Helene et puds igen, skal det være mig en stor fornøjelse. Men det er tilpas for os mandfolk efterdi vi er så lettroende. Kunde jeg tosse ikke have eftertænkt at det ene fruentimmer aldrig gerne roser det andet? Thi når de laster hinanden, kan man alene tro dem, men når de roser, er det alene spotvis. Jeg er pardieu så skamfuld som jeg havde stået i et halsjern. Havde der været endnu en underligere, mere bizar og ufasonlig kone i byen, havde hun skikket mig derhen.",NA,"Den vægelsindede",4,"(1731)"
"282","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",3,"Scene 10",10,"Lucretia",NA,"Jeg ser ham ikke mere, han er borte til sin lykke, thi jeg skulle have smurt hans ryg.",NA,"Den vægelsindede",4,"(1731)"
"283","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 11",11,"Pernille",NA,"Hvad vil dette menneske her?",NA,"Den vægelsindede",4,"(1731)"
"284","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",1,"Scene 12",12,"Erastealene)",NA,"Satiriske romaner, komedier, cinqville, te og kaffe hver dag, railleri, forlibte viser. Den rekommandation var jo god nok. Hun behøvede ikke så mange kvaliteter, en af dem var tilstrækkelig til at indplante mig afsky for sådant menneske. Thi om et fruentimmer var skikkeligt og efter mit sind i alle måder, men brugte kun snustobak alene, så gav jeg hende straks afsked. Denne fattedes intet andet for at gøre alting fuldkomment end at hun også skulle have taget mig ud på gaden at danse med mig eller anmodet mig selv om kærlighed, og måske om jeg havde blevet der lidt længere, så havde det også sket.",NA,"Den vægelsindede",4,"(1731)"
"285","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 13",13,"Eraste",NA,"Skæld mig huden fuld, Christopher!",NA,"Den vægelsindede",4,"(1731)"
"286","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 14",14,"Christopher",NA,"Sagen er ikke at gøre meget væsen af, hvorvel jeg må tilstå at jomfru Leonore, såsom hun kender min herres sind, har gjort meget ilde. Der er også ingen tvivl på at hun jo vil fortælle dette puds hun har spillet ham, til andre så at min herre derudover vil blive latterlig over den hele by.",NA,"Den vægelsindede",4,"(1731)"
"287","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 15",15,"Eraste",NA,"Christopher, hvad er på færde?",NA,"Den vægelsindede",4,"(1731)"
"288","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 16",16,"Petronius",NA,"Kan noget menneske være behageligere i selskab end den Lucretia? Alt det som var på hende, levede. Jeg har nu omgåedes med fruentimmer her i byen så længe som nogen anden, men jeg har altid stået karl førend nu. Det er ikke hendes skønne ansigt jeg er forlibt i, men hendes manérer, fripostighed, familiaritet, ydmyghed, søde miner og belevenhed hvormed hun har betaget mit sind at jeg ved ikke enten jeg står på mit hoved eller fødder. En af mine gode venner hviskede mig i øret disse ord: “Den dame synes at være forbandet koket.” Men jeg tror at han tog forbandet fejl, thi jeg mærkede at det var kun en fripostig artighed. Jeg bød mig til at fornøje hende i aften for hendes vinduer med en sagte musik. Hun takkede mig straks med sådan yndig mine at jeg er færdig at blive gal når jeg tænker derpå.",NA,"Den vægelsindede",4,"(1731)"
"289","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",2,"Scene 1",1,"Apicius",NA,"Han fik ma foi en hob dygtige ørefigner. Jeg kan føle det på mine hænder, som svier endnu deraf.",NA,"Den vægelsindede",4,"(1731)"
"290","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",2,"Scene 2",2,"Leonore",NA,"Hvor forlibt den gode Eraste blev da han hørte den madame beskrives! Hun er óg på et hår efter hans sind, thi jeg har ikke kendt nogen ung kone så menagerlig, stille og indgetogen som hun. Jeg tror nok der bliver et parti imellem dem. Se her, monfrere, hvad bestiller du her?",NA,"Den vægelsindede",4,"(1731)"
"291","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",2,"Scene 3",3,"Eraste",NA,"Jeg tror nok han har fået mit kartel. Er der nu en ærlig blodsdråbe i ham, så møder han mig til bestemte tid.",NA,"Den vægelsindede",4,"(1731)"
"292","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",2,"Scene 4",4,"Henrik",NA,"Den kone kan gøre folk 10 gange gale om dagen. Nu skal jeg ud i mit søndagsliberi alene fordi det er ondt vejr.",NA,"Den vægelsindede",4,"(1731)"
"293","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",2,"Scene 5",5,"Petronius",NA,"Potz slapperment, hvilket eventyr var dette! Jeg ved ikke enten jeg drømmer, eller jeg er vågen. Hun ta’r med venlig mine mod min tilbud, berammer tiden. Jeg lejer musikanter, kommer til bestemte tid i forhåbning at rekommandere mig ved sådan artighed. Men i steden for at få et kys eller i det ringeste tak for sådan høflighed, får jeg skældsord og vand over hovedet, hvorudover, såsom ulykken aldrig er ene, jeg kommer i klammeri med musikanterne, får hug af dem, bli’r trækket til rådhuset af vægterne så at jeg må løse mig med penge både fra de første og de sidste.",NA,"Den vægelsindede",4,"(1731)"
"294","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 1",1,"Oldfux",NA,"Denne by er dog ikke så liden som jeg havde bildt mig ind. Her er også en hob smukke huse, hvilket giver til kende at her må bo formuende folk. Men se! Jeg er aldrig ærlig om det ikke er min gamle kammerat Andreas, som jeg ikke har set i så mange år. Andreas, er det dig eller dit genfærd?",NA,"Det arabiske pulver",4,"(1724)"
"295","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 2",2,"Jøden",NA,"Sein Diener, mein Herr! Hat er was zu skacheren?",NA,"Det arabiske pulver",4,"(1724)"
"296","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 3",3,"Jøden",NA,"Der Kerl hat en erlig Angesicht, aber ich glaube ihm dog nicht ehr ich Probe sehe. Ich muß doch die Historie dem Herren Polidor fortællen.",NA,"Det arabiske pulver",4,"(1724)"
"297","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",3,"Scene 4",4,"Polidor",NA,"Hvor er den mand som kan gøre guld?",NA,"Det arabiske pulver",4,"(1724)"
"298","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 5",5,"Leonora",NA,"Ej, gud bevare os, min hjerte! I ser værre ud end fanden.",NA,"Det arabiske pulver",4,"(1724)"
"299","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 6",6,"Jøden",NA,"Herr! Hir ist der Man. Ich havde stur Müde mit ham ehr ich ihm mit mig krigen kønte. Nu kan herren selber mit ham tale.",NA,"Det arabiske pulver",4,"(1724)"
"300","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 7",7,"Henrik",NA,"Jeg gad gerne vide hvordan det løber af. Jeg er bange for min herres penge. Men der kommer fruen med Pernille.",NA,"Det arabiske pulver",4,"(1724)"
"301","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 8",8,"Oldfux",NA,"Nej, min herre, jeg vil aldeles ikke have med operationen at bestille på det han ingen mistanke skal fatte. Har han kommet så meget mercurius i panden som jeg sagde?",NA,"Det arabiske pulver",4,"(1724)"
"302","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 9",9,"Oldfux",NA,"Det går skønt. Jeg skal lade ham endnu operere et par gange at han kan des mere bestyrkes. Thi det slår aldrig fejl at han jo får henved 10 rigsdaler af de to håndfulde pulver han kommer i panden. Når jeg så får pengene, rejser jeg og min kammerat Andreas af byen og la’r den gode herre sørge for hvor han kan få mere arabisk pulver, ha ha ha! Det bliver artigt nok når han siden har bud efter det som aldrig har været til i verden, og når han får at høre at aldrig nogen ved af det arabiske pulver at sige. Jeg skiller denne mand ved 4000 rigsdaler og dog gør ham en tjeneste som han bør takke mig for; thi han lærer så meget af denne historie at han forlader sin galskab, overlader til andre det håndværk at gøre guld. Min kammerat Andreas har ellers fortjent den fjerdedel af pengene, thi han har viseligt og troligt forrettet sit værk. Jeg har kendt ham for mange år og ved at han ingen uden mig eftergiver noget i hurtighed, thi jeg havde ellers ikke betroet ham dertil. Men der kommer herren tilbage.",NA,"Det arabiske pulver",4,"(1724)"
"303","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",3,"Scene 10",10,"Polidor",NA,"Ak, min herre! Himmelen selv har ført eder hid for at belønne mig for mit lange arbejde og mange års sved som jeg længe frugtesløst har anvendt. Kunsten er probat, I har fortjent redelig de 4000 rigsdaler, ja dobbelt så meget.",NA,"Det arabiske pulver",4,"(1724)"
"304","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 11",11,"Leonora",NA,"Ak, min herre! Gid jeg kunne hitte på så kraftige ord som jeg ønskede for at tilkendegive min taknemmelighed med.",NA,"Det arabiske pulver",4,"(1724)"
"305","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 12",12,"Polidor",NA,"Nu, madam, hvad siger I nu? Har jeg nu ødelagt jeres hus ved mit dårlige arbejde?",NA,"Det arabiske pulver",4,"(1724)"
"306","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 13",13,"Leander",NA,"Ak, min allerkæreste hr. Polidor, det er mig en usigelig glæde at se ham med godt helbred. Jeg kan ikke beskrive hvilken inderlig hjertens længsel jeg har haft efter at se ham.",NA,"Det arabiske pulver",4,"(1724)"
"307","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 1",1,"Leander",NA,"Hvad er klokken nu, Henrik?",NA,"Diderich Menschenskræk",4,"(1731)"
"308","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 2",2,"Hyacinthe",NA,"Ak, er det ikke Leander som jeg ser?",NA,"Diderich Menschenskræk",4,"(1731)"
"309","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",1,"Scene 3",3,"Jøden",NA,"Hej! Gevalt! Gevalt!",NA,"Diderich Menschenskræk",4,"(1731)"
"310","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 4",4,"Jeronimus",NA,"Goddag, Ephraim. Vil I tale med mig? Jeg har denne gang intet at veksle.",NA,"Diderich Menschenskræk",4,"(1731)"
"311","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 5",5,"Jeronimus",NA,"Haha! Er du dér, stratenrøver? Det er ret smukke tidender jeg hører om dig!",NA,"Diderich Menschenskræk",4,"(1731)"
"312","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 6",6,"Henrik",NA,"Og just derfor slår jeg mig ikke til rolighed, men skal gøre mig umage at forfremme.",NA,"Diderich Menschenskræk",4,"(1731)"
"313","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 7",7,"Henrik",NA,"Jeg må passe på soldatens tjener, om jeg end skal forsømme begge mine måltider i dag. Fornemmer jeg at han kender jøden, så gi’r jeg mig ud for hans broder som han har givet fuldmagt at overlevere jomfruen, og hvis han ikke kender ham, så gi’r jeg mig ud for jøden selv. Men hvad mon denne dame ville her?",NA,"Diderich Menschenskræk",4,"(1731)"
"314","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 8",8,"Jeronimus",NA,"Er det ikke en forbandet historie? Men jeg ser de er alt borte ...",NA,"Diderich Menschenskræk",4,"(1731)"
"315","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 9",9,"Henrik",NA,"Mig synes at jeg så igennem vinduet et ansigt, broderet med knebelsbarter. Jo, der er min tro sådan en fæl djævel, som står og kåger på disse huse. Gid det var ham.",NA,"Diderich Menschenskræk",4,"(1731)"
"316","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 10",10,"Henrik",NA,"Hør, Hyacinthe! Ju skal mit den Kerl folgen.",NA,"Diderich Menschenskræk",4,"(1731)"
"317","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 11",11,"Henrik",NA,"Herre, kom ud!",NA,"Diderich Menschenskræk",4,"(1731)"
"318","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 12",12,"Henrik",NA,"Nu gælder det for alvor, jeg må stille mig brutal an, så tror han mig des snarere.",NA,"Diderich Menschenskræk",4,"(1731)"
"319","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 13",13,"Jeronimus",NA,"Hvad pokker mon det var for alarm ved jødens hus? Men nu ser jeg ingen. Jeg tror at min søn eller Henrik har villet snige sig ind i huset igen for at bortføre jomfruen. Men der kommer de ud. Det er, få jeg skam, soldatens tjener. Nu har vi spillet vundet. Jeg vil stå her og se dette an lidt.",NA,"Diderich Menschenskræk",4,"(1731)"
"320","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 14",14,"Jeronimus",NA,"Jeg kan forsikre jer, Ephraim, at jeg har aldrig været pryglet med større fornøjelse. Jeg håber at I siger det samme.",NA,"Diderich Menschenskræk",4,"(1731)"
"321","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",2,"Scene 15",15,"Elvire",NA,"Nu, hvordan går sagerne, min broder?",NA,"Diderich Menschenskræk",4,"(1731)"
