"","filename","act","act_number","docTitle","index","scene","scene_number","speaker","speaker_stage","spoke","stage","title","type","year"
"264","Den_Vaegelsindede_1723_mod.jsonl","Femte akt",5,"Den vægelsindede Komedie",61,"Scene 5",5,"Christoffer",NA,"Du har ret, Espen, thi du har ikke talt et ord, men stået som en dosmer. I står så pæne, I godtfolk! Kurasje! Giv hverandre hænder. Se, jeg skal hjælpe jer til rette. Fly mig kun jeres hånd, jomfru, ligeledes. Så, nu er ja-ordet alt sluttet. Lad os gå hjem.",NA,"Den vægelsindede",4,"(1723)"
"265","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",23,"Scene 1",1,"Leonore",NA,"Så kan vi siden fortælle hinanden hvordan det er løbet af. Men jeg ser en kalde på mig, jeg må forlade hende lidt.",NA,"Den vægelsindede",4,"(1731)"
"266","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",1,"Scene 2",2,"Helene",NA,"Madame Leonore har min tro ikke uret deri. Jeg håber at monsieur Apicius, når han får denne underlige kones lader at se, jo skal få afsmag for hendes artighed og med latter siden fortælle mig hans tanke derover, hvilket skal kunne give mig den bedste anledning at afmale hans eget portræt og vise hvor hæsligt det er. Det må i det ringeste komme an på et forsøg. Men der ser jeg den underlige kones tjener. Jeg må give mig lidt i snak med ham. Hør, min ven, har I længe tjent her i huset?",NA,"Den vægelsindede",4,"(1731)"
"267","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",11,"Scene 3",3,"Helene",NA,"Jeg beder at I vil formelde min respekt til hende. Men jeg må hen at se hvor jomfru Leonore blev af. Jeg glemte at sige hende noget.",NA,"Den vægelsindede",4,"(1731)"
"268","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",16,"Scene 4",4,"Henrik",NA,"Jo, jeg så nylig et menneske klædt som en jomfru. Om hun endnu er jomfru, det er noget som jeg ikke skal kunne sige. Hun gik den vej.",NA,"Den vægelsindede",4,"(1731)"
"269","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",4,"Scene 5",5,"Henrik",NA,"Mig synes at den rette årsag er vel nok truffet for en ustuderet person som jeg er. Thi af vejrliget kan det ikke komme eftersom jeg har tit set hende græde i solskin og danse i slus. Men se, der er magister Petronius, jeg må give mig lidt i snak med ham. Han er en lærd mand som kan give mig årsag til sådant.",NA,"Den vægelsindede",4,"(1731)"
"270","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",67,"Scene 6",6,"Henrik",NA,"Da jeg hørte at han var forlibt, sadlede jeg om. Men det kan jeg sige at får han hende, så får han seksten lykker og ulykker om dagen, ikke uden han er så lærd at han kan mane nogle af de onde sjæle ud. Men der ser jeg Pernille kommer og åbner boden. Er madamen klædt, Pernille?",NA,"Den vægelsindede",4,"(1731)"
"271","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",14,"Scene 7",7,"Pernille",NA,"Jeg beklager ham da af mit ganske hjerte. Men der ser jeg madamen.",NA,"Den vægelsindede",4,"(1731)"
"272","Den_Vaegelsindede_1731_mod.jsonl","Første akt",1,"Den vægelsindede Komedie i 3 akter",38,"Scene 8",8,"Henrik",NA,"Jeg har aldrig haft den ære at kende bestandighed. Hør, I gode æskedragere! Madamen har jer ikke nødig denne gang. Hendes bestandighed tillader hende ikke at holde sit løfte.",NA,"Den vægelsindede",4,"(1731)"
"273","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",9,"Scene 1",1,"Eraste",NA,"Se, kommer der ikke Apicius, Leonores broder? Det er bedst at jeg går min vej, thi han importunerer mig altid enten med dårlig snak, eller han vil låne penge.",NA,"Den vægelsindede",4,"(1731)"
"274","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",3,"Scene 2",2,"Apicius",NA,"I morgen skal jeg hen et sted hvor jeg får kun få retter, men veltillavede. En god grillade, som jeg garanterer for er velstegt, en ret fisk med sin rette suppe, en kalkunsk hane som er jaget en hel time i gården førend den blev dræbt, og en vin som jeg er vis på smager ikke af andet end af druerne. Thi jeg har bundet en af mine gode venner, som skal løse sig i morgen. Det bedste som er ved almanakkerne, er disse navnedage, for resten måtte man skaffe dem af når man lystede. Jeg vil sætte mig på en hest og ride i morgen formiddag alene for at få appetit. Men der ser jeg jomfru Helene.",NA,"Den vægelsindede",4,"(1731)"
"275","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",45,"Scene 3",3,"Helene",NA,"Adieu, min herre, lykke på rejsen.",NA,"Den vægelsindede",4,"(1731)"
"276","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",18,"Scene 4",4,"Apicius",NA,"Jomfru Helene, som jeg nys talte med, har beskrevet hende for mig. Kom, lad os gå hjem. Jeg må pynte mig noget.",NA,"Den vægelsindede",4,"(1731)"
"277","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",34,"Scene 5",5,"Lucretia",NA,"Det er ikke så tåbeligt sagt, men lad os gå ind for at åbne boden.",NA,"Den vægelsindede",4,"(1731)"
"278","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",28,"Scene 6",6,"Lucretia",NA,"Adieu, misantrope.",NA,"Den vægelsindede",4,"(1731)"
"279","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",1,"Scene 7",7,"Lucretia",NA,"Jeg har aldrig set sådan urimelig karl som denne. Han kommer her og skælder mig huden fuld i mit eget hus. Jeg burde have ladet ham prygle på dør på det han en anden gang kunne have des mere respekt for fruentimmer. Det synes at den lumpne karl var alene hidkommet for at udøse sin galde på mig. Ak, hvor slet er dog ikke dens vilkår som må altid holde sine døre åbne og underkaste sig al slags folks grovhed. Jeg ville ønske at jeg var indesluttet i et kloster, thi jeg finder kun liden fornøjelse i verden. Snart er man ikke i godt humør førend der kommer et eller andet ondt menneske som bringer en deraf igen.",NA,"Den vægelsindede",4,"(1731)"
"280","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",41,"Scene 8",8,"Apicius",NA,"Ak, min søde engel, plag mig da ikke længere!",NA,"Den vægelsindede",4,"(1731)"
"281","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",2,"Scene 9",9,"Apicius",NA,"Nu denne gang blev jeg ma foi artigt pudset. Kan jeg spille mademoiselle Helene et puds igen, skal det være mig en stor fornøjelse. Men det er tilpas for os mandfolk efterdi vi er så lettroende. Kunde jeg tosse ikke have eftertænkt at det ene fruentimmer aldrig gerne roser det andet? Thi når de laster hinanden, kan man alene tro dem, men når de roser, er det alene spotvis. Jeg er pardieu så skamfuld som jeg havde stået i et halsjern. Havde der været endnu en underligere, mere bizar og ufasonlig kone i byen, havde hun skikket mig derhen.",NA,"Den vægelsindede",4,"(1731)"
"282","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",27,"Scene 10",10,"Henrik",NA,"Det er at sige, madam: “Du skal gå hen og lade dig slå arm og ben i stykker.”",NA,"Den vægelsindede",4,"(1731)"
"283","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",35,"Scene 11",11,"Lucretia","(Til spectatores)","Denne pige er forbandet vægelsindet.",NA,"Den vægelsindede",6,"(1731)"
"284","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",3,"Scene 12",12,"Erastealene)",NA,"Jeg er vis på at historien er i morgen over den hele by og bli’r forbedret i hver gade, som gemenlig sker, og at autor til de danske komedier rigtig fører min person på theatrum. Han burde i det ringeste gøre det. Jeg vil give ham lov til at forestille sådan person med en papirkrave om halsen, med en tromme for sig. Men der ser jeg min tjener Christopher komme.",NA,"Den vægelsindede",4,"(1731)"
"285","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",26,"Scene 13",13,"Eraste",NA,"Gid han kun ville blive vred så jeg derved kunne få des bedre lejlighed til at hævne mig.",NA,"Den vægelsindede",4,"(1731)"
"286","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",32,"Scene 14",14,"Apicius",NA,"Tør du give mig knubbed’ ord, slyngel? Se, der er nok et par ørefigner for dig selv.",NA,"Den vægelsindede",4,"(1731)"
"287","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",16,"Scene 15",15,"Eraste",NA,"Jeg svær’ dig at jeg ikke har talt med ham hverken i dag ej eller i går. Og det er årsagen hvi jeg intet fatter af denne handel. Men lad os gå, jeg må hjem og tage en anden kårde på.",NA,"Den vægelsindede",4,"(1731)"
"288","Den_Vaegelsindede_1731_mod.jsonl","Anden akt",2,"Den vægelsindede Komedie i 3 akter",41,"Scene 16",16,"Petronius",NA,"Se, der er to for dig, efterdi du er den fornemmeste. De andre må fornøje sig enhver med en.",NA,"Den vægelsindede",4,"(1731)"
"289","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",17,"Scene 1",1,"Espen",NA,"Det siger jeg ikke. Gak derfor ganske stiltiende derhen, thi dersom I siger det til nogen at de søger at hindre det, må I lige så fuldkommen hedde kujon som I aldrig havde turdet møde. Men der kommer jeres søster, hold nu gode miner.",NA,"Den vægelsindede",4,"(1731)"
"290","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",15,"Scene 2",2,"Espen",NA,"Nej, I forstår mig ikke ret, jomfru. Jeg råder ham ikke til at slås, men siger kun, efterdi han har besluttet at slås, så skal han slås som en retskaffen kabelér. Så ville jeg gøre, om jeg var det. Jeg har kendt en officer som modtog alle dueller. Men såsom han altid sagde til sin kone førend han skulle slås: “Farvel, min hjerte, jeg ved ikke om vi ser hinanden mere”, så blev der aldrig noget af. Thi konen udspionerede straks sagen og hindrede det. Men der kommer min tro Eraste. Nu bli’r her en ulykke af.",NA,"Den vægelsindede",4,"(1731)"
"291","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",39,"Scene 3",3,"Christopher",NA,"Ha ha ha, nu har jeg løst knuden. I gække tilsammen, kan I ej mærke at det er to ulige søstre i et hus, hvilket har givet anledning til al den alarm? Ha ha ha!",NA,"Den vægelsindede",4,"(1731)"
"292","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",22,"Scene 4",4,"Henrik",NA,"Skjul mig da, thi jeg er bange for denne mand. Jeg skal siden sige dig af hvad årsag.",NA,"Den vægelsindede",4,"(1731)"
"293","Den_Vaegelsindede_1731_mod.jsonl","Tredje akt",3,"Den vægelsindede Komedie i 3 akter",106,"Scene 5",5,"Petronius",NA,"Denne kone bør være generalinde for alle vægelsindede kvinder.",NA,"Den vægelsindede",4,"(1731)"
"294","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",36,"Scene 1",1,"Andreas",NA,"Godt godt, inden en halv time skal jeg være færdig med mit kram.",NA,"Det arabiske pulver",4,"(1724)"
"295","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",18,"Scene 2",2,"Jøden",NA,"Gut, gut. Adiees so lang.",NA,"Det arabiske pulver",4,"(1724)"
"296","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",25,"Scene 3",3,"Henrik",NA,"Tænkte jeg det ikke vel. Det er magneten som alene trækker ham ud.",NA,"Det arabiske pulver",4,"(1724)"
"297","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",16,"Scene 4",4,"Jøden",NA,"Ich wil straks derhen gå.",NA,"Det arabiske pulver",4,"(1724)"
"298","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",31,"Scene 5",5,"Polidor",NA,"Ej, du kender ikke guldmagere. De er alle af ringe anseelse. Se her, Henrik! Tag den puster og ildtang ind og fly mig en paryk i steden for hatten.",NA,"Det arabiske pulver",4,"(1724)"
"299","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",41,"Scene 6",6,"Polidor",NA,"Ja, vil han behage at spadsere ind.",NA,"Det arabiske pulver",4,"(1724)"
"300","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",19,"Scene 7",7,"Leonora",NA,"Ak, ak! Mit blod spår mig intet godt; men når jeg ret eftertænker det, så er det lige godt, thi enten han ruineres på en dag eller et år, det kommer på ét ud.",NA,"Det arabiske pulver",4,"(1724)"
"301","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",29,"Scene 8",8,"Oldfux",NA,"Gak nu ind, og kom en god håndfuld i panden.",NA,"Det arabiske pulver",4,"(1724)"
"302","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",2,"Scene 9",9,"Oldfux",NA,"Det går skønt. Jeg skal lade ham endnu operere et par gange at han kan des mere bestyrkes. Thi det slår aldrig fejl at han jo får henved 10 rigsdaler af de to håndfulde pulver han kommer i panden. Når jeg så får pengene, rejser jeg og min kammerat Andreas af byen og la’r den gode herre sørge for hvor han kan få mere arabisk pulver, ha ha ha! Det bliver artigt nok når han siden har bud efter det som aldrig har været til i verden, og når han får at høre at aldrig nogen ved af det arabiske pulver at sige. Jeg skiller denne mand ved 4000 rigsdaler og dog gør ham en tjeneste som han bør takke mig for; thi han lærer så meget af denne historie at han forlader sin galskab, overlader til andre det håndværk at gøre guld. Min kammerat Andreas har ellers fortjent den fjerdedel af pengene, thi han har viseligt og troligt forrettet sit værk. Jeg har kendt ham for mange år og ved at han ingen uden mig eftergiver noget i hurtighed, thi jeg havde ellers ikke betroet ham dertil. Men der kommer herren tilbage.",NA,"Det arabiske pulver",4,"(1724)"
"303","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",13,"Scene 10",10,"Polidor",NA,"Ja, vil monsieur blive her så længe. Imidlertid skal min kone holde ham med selskab.",NA,"Det arabiske pulver",4,"(1724)"
"304","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",22,"Scene 11",11,"Polidor",NA,"Adieu, jeg rekommanderer mig med mit hele hus.",NA,"Det arabiske pulver",4,"(1724)"
"305","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",17,"Scene 12",12,"Polidor",NA,"Ak nej, madam! Lad os skikke os i vor medgang. Han må vel komme ind.",NA,"Det arabiske pulver",4,"(1724)"
"306","Det_Arabiske_Pulver_mod.jsonl","[Tekst]",1,"Det arabiske pulver Komedie",96,"Scene 13",13,"Polidor",NA,"Lad os gå ind, vi vil rejse på landet og bo på det lidet gods vi endnu har tilbage. Jeg vil aldrig befatte mig mere med guldmageri, men overlade det til min største fjende. Det har bragt mig fast til armod og mange andre brave folk med. Gid godtfolk engang af dette og deslige eksempler ville lære at tage sig vare.",NA,"Det arabiske pulver",4,"(1724)"
"307","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",13,"Scene 1",1,"Henrik",NA,"På vilje fattes mig ikke, thi jeg kan forsikre herren at jeg har sådan begærlighed til at trække en jøde op at jeg gerne gjorde det om jeg var vis på ikke at blive hængt dagen derefter. Men der ser jeg jomfruen i vinduet.",NA,"Diderich Menschenskræk",4,"(1731)"
"308","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",39,"Scene 2",2,"Leander",NA,"Ja, forsøg om det kan gå an!",NA,"Diderich Menschenskræk",4,"(1731)"
"309","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",3,"Scene 3",3,"Jøden",NA,"Haha! War dat den guter Kerl? Ich skal straks en pind derfor sætten. Men du, mammeselle, du skal en Unglück kriegen, dat skal ich ju forsekren. Ser man woll! Ich wil lieber mit hus voll Juwelen til forwaring heben end en Jomfer. Det er gefährlige Mobilien, gefährlige Mobilien. Ich muß gleich gå til hans far umb solches at rapporteren. Han her gleich über bor.",NA,"Diderich Menschenskræk",4,"(1731)"
"310","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",12,"Scene 4",4,"Jeronimus",NA,"Leander og Henrik! Hvor er I skurke? Herud!",NA,"Diderich Menschenskræk",4,"(1731)"
"311","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",25,"Scene 5",5,"Jeronimus",NA,"Hør, knægt! Jeg kan lade dig vide dette at både du og din herre får en lang næse; thi jomfruen skal afhentes af en officer i dag som har købt hende, og jøden går imidlertid ikke af sit hus førend hun er borte. Derfor slår jeg mig ganske til rolighed; thi hvis der var nogen fare ved, skulle jeg nok gøre mig umage at hindre det.",NA,"Diderich Menschenskræk",4,"(1731)"
"312","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",6,"Scene 6",6,"Henrik",NA,"Det kan I ikke begribe omskønt jeg siger det. I skal intet andet have at bestille end at gå ind til vor genbo som bor her næst ved jøden, og bede ham lade mig frihed at gå ind og ud af hans hus, og derforuden skal I skaffe mig en jødeklædning og en soldatermundering; thi jeg skal spille 2 personer i dag. Løb straks og forret det, thi tiden er kostbar.",NA,"Diderich Menschenskræk",4,"(1731)"
"313","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",31,"Scene 7",7,"Henrik",NA,"Ha ha ha! Det er godt nok. Lad os gå ind.",NA,"Diderich Menschenskræk",4,"(1731)"
"314","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",27,"Scene 8",8,"Elvire",NA,"Det sætter sig nok med alderen. Lad os gå ind.",NA,"Diderich Menschenskræk",4,"(1731)"
"315","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",25,"Scene 9",9,"Henrik",NA,"Gut, gut! Hej, Hyacinthe! Kom heraus! Nu skal hun straks in kommen.",NA,"Diderich Menschenskræk",4,"(1731)"
"316","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",15,"Scene 10",10,"Henrik",NA,"Denne sidste relation gi’r mig anledning til et nyt puds: at få også pengene som jøden skulle have.",NA,"Diderich Menschenskræk",4,"(1731)"
"317","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",8,"Scene 11",11,"Leander",NA,"Lykke på rejsen!",NA,"Diderich Menschenskræk",4,"(1731)"
"318","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",46,"Scene 12",12,"Jøden",NA,"Vil han mit mig indgå?",NA,"Diderich Menschenskræk",4,"(1731)"
"319","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",34,"Scene 13",13,"Jeronimus",NA,"Adieu, monsieur Maurbrekker!",NA,"Diderich Menschenskræk",4,"(1731)"
"320","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",10,"Scene 14",14,"Jeronimus",NA,"Hvor vil Henrik hænge med hovedet når han får dette at høre. Men der ser jeg min søster Elvire komme tilbage.",NA,"Diderich Menschenskræk",4,"(1731)"
"321","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",15,"Scene 15",15,"Jeronimus",NA,"Vær da så god og kom ind til mit. Der kan vi tale lidt videre sammen derom.",NA,"Diderich Menschenskræk",4,"(1731)"
"322","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",18,"Scene 16",16,"Henrik",NA,"Bey Leibe nicht, mein Her! Ich mister jo al min Fordel darbey.",NA,"Diderich Menschenskræk",4,"(1731)"
"323","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",49,"Scene 17",17,"Henrik",NA,"Gut, gut, Wolgeborne Herr! Det havde sonst ingen hast. Adie, Ihr Wolgebohrnheit.",NA,"Diderich Menschenskræk",4,"(1731)"
"324","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",48,"Scene 18",18,"Officer",NA,"Jeg tror ikke at Venus har været så fuldkommen. Men hvad er dette for 2 personer?",NA,"Diderich Menschenskræk",4,"(1731)"
"325","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",5,"Scene 19",19,"Officer",NA,"Men messieurs, efterdi jeg har åbenbaret jer det ene, så må jeg også åbenbare jer det andet. I hørte jo nylig en alarm her udenfor. Det var en forbandet historie som nær havde skilt mig ved 120 dukater. En gaudieb som havde forklædt sig som en jøde ... Men der ser jeg jomfruen komme. Velkommen, min hjertens glæde!",NA,"Diderich Menschenskræk",4,"(1731)"
"326","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",35,"Scene 20",20,"Officer",NA,"Men her var 2 som sagde sig begge at være den rette. Ak, ak, jeg elendige kavaler ... Men der er den anden jøde.",NA,"Diderich Menschenskræk",4,"(1731)"
"327","Diderich_mod.jsonl","[Tekst]",1,"Diderich Menschenskræk Komedie i 1 akt",38,"Scene 21",21,"Elvire",NA,"Lad dem trækkes! Vi vil gå ind og glæde os med hinanden og fuldende denne historie med et ønskeligt giftermål.",NA,"Diderich Menschenskræk",4,"(1731)"
"328","Erasmus_mod.jsonl","Første akt",1,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",3,"Scene 1",1,"Jeppe",NA,"Jeg kan nok mærke på Per Degn at han skøtter ikke meget om at min søn kommer hid. Det kommer mig for ligesom han er bange for Rasmus Berg. Det er skrækkeligt med de lærde folk, de bær’ sådan avind til hverandre, og den ene kan ikke lide at den anden er også lærd. Den gode mand gør skønne prækner her i byen og kan tale om misundelse så tårerne må stå en i øjnene; men mig synes at han selv ikke er ganske fri for den fejl. Jeg kan ikke vide hvoraf sådant kommer. Om en siger at min nabo forstår avlingen bedre end jeg, skulle jeg lægge det på hjertet? Skulle jeg hade min nabo for det? Nej, såmænd gør Jeppe Berg ikke. Men der er min tro Per Degn.",NA,"Erasmus Montanus",4,"(1731)"
"329","Erasmus_mod.jsonl","Første akt",1,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",23,"Scene 2",2,"Per",NA,"Jeg vil nok hellere have et glas brændevin, thi det er for tidligt at drikke øl.",NA,"Erasmus Montanus",4,"(1731)"
"330","Erasmus_mod.jsonl","Første akt",1,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",4,"Scene 3",3,"Per",NA,"Der er også adskillige observationer som min formand Christoffer Degn ikke vidste af at sige; men han havde ikke studeret. Jeg kan ikke begribe hvorledes den karl blev degn. Men han var óg degn derefter. Latinen hjælper meget et menneske i alle forretninger. Jeg ville ikke miste det latin jeg kan, ikke for hundrede rigsdaler, thi det har bådet mig i mit embede over hundrede rigsdaler, ja hundrede til.",NA,"Erasmus Montanus",4,"(1731)"
"331","Erasmus_mod.jsonl","Første akt",1,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",37,"Scene 4",4,"Per",NA,"Nu vil jeg synge hastigt: ut, re, mi, re ... Nej, det var ikke ret. Ut, re, mi, do, re, mi, ut ... Nej, det kom også galt. Det er forbandet tungt, Jeppe, at synge så hastigt. Men der kommer monsieur Jeronimus.",NA,"Erasmus Montanus",4,"(1731)"
"332","Erasmus_mod.jsonl","Første akt",1,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",34,"Scene 5",5,"Lisbed",NA,"Ak, var mig dog ad så snart han kommer!",NA,"Erasmus Montanus",4,"(1731)"
"333","Erasmus_mod.jsonl","Første akt",1,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",7,"Scene 6",6,"Per",NA,"Skam der gør, jeg har andet at bestille.",NA,"Erasmus Montanus",4,"(1731)"
"334","Erasmus_mod.jsonl","Anden akt",2,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",4,"Scene 1",1,"Montanus",NA,"Således kalder man at smøge tobak studentikôs. Det er en god invention nok for en der vil skrive og smøge tillige.",NA,"Erasmus Montanus",4,"(1731)"
"335","Erasmus_mod.jsonl","Anden akt",2,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",60,"Scene 2",2,"Jacob",NA,"Av av av!",NA,"Erasmus Montanus",4,"(1731)"
"336","Erasmus_mod.jsonl","Anden akt",2,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",47,"Scene 3",3,"Montanus",NA,"Kom og bær kappen efter mig, jeg vil lidt ud i byen.",NA,"Erasmus Montanus",4,"(1731)"
"337","Erasmus_mod.jsonl","Anden akt",2,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",10,"Scene 4",4,"Jeppe",NA,"Det må ikke hjælpe, morlille! Vor ager må dyrkes og vor avling fortsættes. Vi kan aldeles ikke undvære Jacob. Se, der kommer han tilbage.",NA,"Erasmus Montanus",4,"(1731)"
"338","Erasmus_mod.jsonl","Anden akt",2,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",18,"Scene 5",5,"Nille",NA,"Hvilken forbandet skælm! Jeg har haft bud efter fogeden og degnen at min søn kan have nogen at disputere med når han kommer tilbage.",NA,"Erasmus Montanus",4,"(1731)"
"339","Erasmus_mod.jsonl","Tredje akt",3,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",27,"Scene 1",1,"Montanus",NA,"Ham kan jeg ikke blive vred på; det er en enfoldig ulærd mand som jeg ikke kan komme i nogen disput med.",NA,"Erasmus Montanus",4,"(1731)"
"340","Erasmus_mod.jsonl","Tredje akt",3,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",27,"Scene 2",2,"Jesper",NA,"Ha ha ha ha ha ha! Lad os tale om noget andet; det er noget forstyrret tøj, man kan blive katolsk i hovedet deraf.",NA,"Erasmus Montanus",4,"(1731)"
"341","Erasmus_mod.jsonl","Tredje akt",3,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",56,"Scene 3",3,"Montanus",NA,"Vil din slyngel fiksere mig?",NA,"Erasmus Montanus",4,"(1731)"
"342","Erasmus_mod.jsonl","Tredje akt",3,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",17,"Scene 4",4,"Jesper",NA,"Det er noget groft at skæmte således. Se, der kommer han selv.",NA,"Erasmus Montanus",4,"(1731)"
"343","Erasmus_mod.jsonl","Tredje akt",3,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",45,"Scene 5",5,"Jesper",NA,"Ja, han er noget nær ved at blive ateist. Jeg må have Per Degn i færd med ham igen. Det er en mand som taler med eftertryk. Han skal nok overbevise jer, enten I vil på latin eller græsk, at jorden (gudskelov) er så flak som min hånd. Men der kommer madame Jeronimuses med hendes datter.",NA,"Erasmus Montanus",4,"(1731)"
"344","Erasmus_mod.jsonl","Tredje akt",3,"Erasmus Montanus eller Rasmus Berg Komedie i 5 akter",40,"Scene 6",6,"Jeronimus",NA,"Fort, fort på dør!",NA,"Erasmus Montanus",4,"(1731)"
